1020965,2021-08-11 17:30:00,2021-08-11 19:00:00,屋東與租客講座 – 屋崙 (奧克蘭) 市的租金管制和迫遷 (廣東話)/Owner and Tenant Workshop – Rent Control and Evictions in Oakland (Cantonese)
1020979,2021-08-25 10:00:00,2021-08-25 11:00:00,Estate Planning w/ Bonnie Harris Hayden Esq.
1020967,2021-08-25 17:30:00,2021-08-25 19:30:00,屋東與租客講座 – 屋崙 (奧克蘭) 市的租金管制和迫遷 (廣東話)/Owner and Tenant Workshop – Rent Control and Evictions in Oakland (Mandarin)
1020981,2021-08-30 14:00:00,2021-08-30 15:00:00,How to Do Business with the City of Oakland
1020983,2021-09-15 17:30:00,2021-09-15 19:00:00,Tenant Rights Workshop
1020987,2021-09-16 16:00:00,2021-09-16 18:00:00,OAB Community Jobs Oversight Commission
1020989,2021-09-29 15:00:00,2021-09-29 16:00:00,Healthy Heart, Heart Disease Presentation
1020993,2021-10-07 10:00:00,2021-10-07 11:00:00,Multipurpose Senior Services Program (MSSP) Presentation
1020995,2021-10-07 18:00:00,2021-10-07 20:00:00,First Oakland Poet Inaugural Address - Dr. Ayodele Nzinga
1020985,2021-10-13 12:30:00,2021-10-13 14:00:00,Security Deposits Workshop
1020991,2021-10-19 14:00:00,2021-10-19 15:00:00,Oakland Public Library Presentation
1021001,2021-10-20 11:00:00,2021-10-20 12:00:00,Taking Care of Your Eyesight Presentation
1021005,2021-10-22 10:00:00,2021-10-22 13:00:00,DVP Town Hall: Determined To Thrive
1020973,2021-10-27 10:00:00,2021-10-27 11:00:00,Medicare Annual Enrollment Presentation
1020999,2021-10-27 17:00:00,2021-10-27 18:30:00,Public Forum: Inspector General finalists
1020997,2021-10-28 17:30:00,2021-10-28 19:00:00,Eviction Workshop
1021009,2021-11-04 00:00:00,2021-11-04 23:59:59,PAC Meeting - November 4, 2021
1021007,2021-11-05 14:00:00,2021-11-05 15:30:00,Contracting Workshop
1021033,2021-11-06 10:00:00,2021-11-06 14:00:00,Pop-up Event #1: Student Outreach in Fruitvale
1021035,2021-11-07 10:00:00,2021-11-07 15:00:00,Pop-up Event #2: Student Outreach at AKOMA Market
1021015,2021-11-09 15:00:00,2021-11-09 16:00:00,Home Sharing with Home Match Virtual Presentation
1021037,2021-11-13 10:00:00,2021-11-13 15:00:00,Pop-up Event #3: Student Outreach in Chinatown
1021011,2021-11-16 10:00:00,2021-11-16 11:00:00,Clean Living: How to Reduce Toxic Load Virtual Presentation
1021019,2021-11-22 18:00:00,2021-11-22 22:00:00,Department of Violence Prevention 2021 Town Nights Events
1021017,2021-11-23 12:00:00,2021-11-23 13:00:00,City of Oakland's 30th Annual Community Day of Thanks Lunch
1021021,2021-12-03 18:00:00,2021-12-03 22:00:00,Department of Violence Prevention 2021 Town Nights Events
1021013,2021-12-08 10:00:00,2021-12-08 11:00:00,Clean Living Virtual Presentation
1021027,2021-12-08 18:00:00,2021-12-08 19:30:00,CID Ad Hoc Committee: Public Hearing
1020687,2021-12-09 09:00:00,2021-12-09 11:00:00,Oral Exam Workshop - Prepare for the Police Officer Trainee Oral Exam
1021021,2021-12-10 18:00:00,2021-12-10 22:00:00,Department of Violence Prevention 2021 Town Nights Events
1021025,2021-12-14 13:00:00,2021-12-14 14:00:00,Senior Homeowner Decisions: Deciding to Stay or Move Virtual Presenation
1021023,2021-12-16 15:30:00,2021-12-16 17:00:00,Head Start Advisory Board Meeting, December 16, 2021
1021043,2021-12-17 14:30:00,2021-12-17 16:00:00,Pop-up Event #5: Outreach at Centro Legal Newcomers Resource Fair
1021041,2021-12-17 18:00:00,2021-12-17 22:00:00,Pop-up Event #4: Outreach at Town Nights
1021021,2021-12-17 18:00:00,2021-12-17 22:00:00,Department of Violence Prevention 2021 Town Nights Events
1021045,2021-12-25 11:00:00,2021-12-25 15:00:00,Pop-up Event #6: Outreach at San Antonio Christmas Food Distribution
1021039,2022-01-16 10:00:00,2022-01-16 15:00:00,Akoma Market for MLK Day Pop-up
1020689,2022-01-22 08:00:00,2022-01-22 10:00:00,Physical Ability Test (PAT) Workshop
1021029,2022-02-05 00:00:00,2022-02-06 23:59:59,Cultural Hub #1: Oakland Asian Cultural Center (OACC) Asian Pacific New Year Celebration
1021049,2022-02-06 10:00:00,2022-02-06 15:00:00,General Plan Pop-Up at Akoma Market
1021031,2022-02-10 18:00:00,2022-02-10 20:00:00,General Plan Update: Housing Element Workshop 1 - Housing Sites
1021051,2022-02-17 15:30:00,2022-02-17 17:00:00,Head Start Advisory Board Meeting
1021047,2022-02-17 18:00:00,2022-02-17 20:00:00,General Plan Update: Housing Element Workshop 2 - Housing Programs and Inclusive Neighborhoods
1021053,2022-02-20 10:00:00,2022-02-20 11:00:00,General Plan Pop-Up at Akoma Market
1021059,2022-02-25 15:00:00,2022-02-25 18:00:00,General Plan Pop-Up #9: Community Healing Event with Asian Health Services!
1021061,2022-02-27 12:30:00,2022-02-27 19:00:00,General Plan Pop Up #10: Black Joy Parade
1021067,2022-03-05 11:00:00,2022-03-05 14:00:00,Black History Month Celebration at Hoover Elementary
1021055,2022-03-06 10:00:00,2022-03-06 15:00:00,General Plan Pop-Up at Akoma Market
1020689,2022-03-12 08:00:00,2022-03-12 10:00:00,Physical Ability Test (PAT) Workshop
1021063,2022-03-12 10:00:00,2022-03-12 12:00:00,General Plan Update - Housing Element Workshop 3
1020687,2022-03-13 09:00:00,2022-03-13 11:00:00,Oral Exam Workshop - Prepare for the Police Officer Trainee Oral Exam
1021057,2022-03-20 10:00:00,2022-03-20 15:00:00,General Plan Pop-Up at Akoma Market
1021069,2022-03-26 10:00:00,2022-03-26 12:00:00,General Plan Townhall 1
1020689,2022-04-09 08:00:00,2022-04-09 10:00:00,Physical Ability Test (PAT) Workshop
1020687,2022-04-10 09:00:00,2022-04-10 11:00:00,Oral Exam Workshop - Prepare for the Police Officer Trainee Oral Exam
1020689,2022-05-07 08:00:00,2022-05-07 10:00:00,Physical Ability Test (PAT) Workshop
1020687,2022-05-08 09:00:00,2022-05-08 11:00:00,Oral Exam Workshop - Prepare for the Police Officer Trainee Oral Exam
1021065,2022-05-12 18:00:00,2022-05-12 20:00:00,General Plan Update: Housing Element Workshop 4
1020687,2022-06-05 09:00:00,2022-06-05 11:00:00,Oral Exam Workshop - Prepare for the Police Officer Trainee Oral Exam
